ichi_conv_base|entry_m_top
tk_buy15|entry_m_top
ulcer|entry_m_top
mfi|entry_m_top
sma5_20_x|watch_min
zscore60|watch_max
ao|watch_min
ulcer|at_entry
ichi_conv_base|at_entry
roc15|retr_mean
roc15|watch_min
bb_pctb|watch_max
zscore20|watch_max
sma20_dev|watch_min
eom|watch_mean
sma5_20_x|retr_mean
dd_from_max|at_entry
cci|entry_m_top
ppo|watch_min
macd|watch_min
ema20_dev|watch_min
dd_from_max|watch_max
ema20_dev|retr_mean
